############################ MICRO SIMULATION INFORMATION ##################################
No		F11		F12		F21		F22		Energy
626;	0.841943250072;	-0.030800551535;	-0.114981474433;	0.887638153847;	Penetrable-detFmicro
627;	0.894424573958;	0.046412501536;	-0.021263070035;	1.174466445649;	35.598398602991
628;	1.059435219863;	-0.010378220552;	-0.131534887231;	1.169392318282;	71.784944512638
629;	0.957227104077;	-0.041260958002;	-0.121132380983;	0.812005515318;	Penetrable-detFmicro
630;	1.099389481062;	-0.171392343289;	-0.034252602857;	0.976359598406;	24.559119222103
631;	0.894193201579;	0.108966934572;	-0.101899652529;	0.825893304096;	Penetrable-detFmicro
632;	1.140136600538;	-0.139821540129;	0.052152542389;	1.122224634673;	87.668727273829
633;	1.136010787646;	-0.131688623782;	0.048121092088;	0.851463507168;	37.005809484424
634;	1.105216685494;	0.032591212575;	-0.001913652417;	1.039744515867;	28.323515990425
635;	1.132016721130;	0.019188851790;	-0.121387916868;	0.914878622382;	24.635809774398
636;	0.933859793726;	0.057665904833;	0.198331896765;	1.105683220432;	31.964923303230
637;	0.874322408249;	-0.090198478019;	0.146586090798;	0.929100816399;	Penetrable-detFmicro
638;	0.986632650616;	0.069366918277;	-0.045969490355;	1.018835831253;	0.705187767792
639;	1.154186492819;	-0.179826559438;	-0.093323237512;	0.860822399408;	58.085893422416
640;	1.197919481953;	0.158781101641;	0.093208466712;	0.901561370866;	59.032711880951
641;	0.986125403209;	0.097081793143;	0.054312009044;	0.849211110950;	Penetrable-detFmicro
642;	0.932092485314;	-0.033659858156;	-0.199810823086;	1.023110990625;	23.975353679148
643;	1.032531043103;	-0.083219610972;	0.005741622555;	0.899884833717;	16.972074800778
644;	1.054346490690;	-0.075521936773;	-0.125146223821;	0.907671267097;	25.688003763018
645;	1.117573089072;	-0.187308432066;	0.148643893831;	0.839969925689;	34.422229470080
646;	0.924426689981;	-0.068279825223;	0.170530081342;	0.845348317038;	Penetrable-detFmicro
647;	0.849622741233;	0.021504158770;	-0.154087892076;	0.972662786843;	Penetrable-detFmicro
648;	1.133583867498;	0.133776857114;	0.088780312060;	1.137936101415;	96.083243482975
649;	1.079788861744;	-0.185667537812;	-0.187453383698;	1.165884070352;	101.083549567150
650;	0.952787822245;	-0.146680365769;	0.144894921787;	0.948132789280;	8.737531452091
651;	1.118716173461;	-0.179583472177;	-0.179404412676;	0.955755511300;	51.897130874144
652;	1.000376167464;	-0.126637432409;	-0.030772791276;	1.066987223558;	14.688994617382
653;	0.981355026234;	0.090445512505;	0.092323889901;	0.840403657479;	Penetrable-detFmicro
654;	1.178752039717;	-0.062193720289;	0.055451975279;	0.933931129144;	37.095018841380
655;	0.957602038063;	0.145126961589;	-0.175000669713;	0.947612577242;	7.187999723775
656;	0.838598916052;	-0.021309159566;	0.017460222428;	0.899256740389;	Penetrable-detFmicro
657;	1.109768911359;	-0.035205733559;	-0.198534849048;	1.193872408931;	121.081625740144
658;	1.025188676116;	0.092722801159;	-0.038667922576;	1.012848055554;	3.291780350080
659;	1.008499807132;	-0.052911833537;	-0.159616947681;	0.938117408427;	21.964599588744
660;	1.090988716565;	0.093320013312;	0.064185384084;	1.097122210485;	49.092741197667
661;	1.025761528754;	0.151018607180;	-0.162551725996;	0.899208985903;	11.228695051051
662;	1.010069107760;	-0.044304713767;	0.107274835508;	0.975936432520;	1.863130899814
663;	0.977333802509;	0.056627841848;	0.043020606866;	0.803274649895;	Penetrable-detFmicro
664;	0.838142155504;	-0.007426045156;	-0.162601180388;	1.175771852129;	55.672394621845
665;	0.855855019689;	-0.136087350626;	-0.023178774861;	0.939777128043;	Penetrable-detFmicro
666;	1.179198092802;	0.036083828915;	0.154221572368;	1.051531411988;	77.113163376176
667;	1.065896873372;	0.004391259564;	0.150726074839;	1.071465004297;	31.314870055120
668;	1.055424563894;	-0.032106151097;	0.091941317729;	1.007922480419;	7.802700205676
669;	0.925324958301;	-0.045520855786;	-0.044117903524;	1.016307501520;	11.770388248804
670;	1.047253809768;	0.152640317613;	0.083975324377;	0.945135201225;	22.021458292397
671;	1.048029361412;	-0.110886198555;	-0.108829306288;	1.119696890074;	47.313492384894
672;	0.934240479717;	0.149553950414;	0.054028424488;	1.182479041217;	48.821673296008
673;	1.077081953965;	-0.115513377359;	0.054917067853;	0.937382122314;	9.365738991631
674;	1.142060145139;	0.036668808171;	-0.126440150284;	1.051701672400;	52.995006770248
675;	0.981160700721;	0.159839361438;	-0.193207831660;	1.170086383277;	50.442843586216
676;	1.020684467146;	0.122908646645;	-0.117485552095;	1.131822730752;	38.119446964582
677;	1.099344752328;	0.003019269717;	-0.154880047133;	0.963396331508;	19.370786431460
678;	1.192026916053;	-0.184556946015;	-0.157877846880;	1.152085987410;	153.467635040870
679;	1.190723825705;	-0.008954613394;	-0.053302142396;	0.887326487081;	42.676105751959
680;	1.199472767417;	-0.022057215159;	-0.104403779779;	1.020111822340;	70.930868181781
681;	0.988516995379;	0.153182222312;	-0.057151019341;	0.974384251879;	4.006416931935
682;	0.812351488443;	-0.187832614667;	-0.144576990337;	0.931384334118;	Penetrable-detFmicro
683;	0.912082317966;	-0.189668246462;	-0.168234186965;	1.199961441139;	76.577871204367
684;	1.061109118162;	0.188175054964;	-0.043411545462;	1.068888311386;	30.710041889957
685;	0.914684165127;	0.017051389432;	-0.062687612144;	1.059075488901;	10.798918582394
686;	1.024962309270;	-0.113802167774;	0.037247108996;	1.155371666904;	48.739914234085
687;	1.041723090642;	0.085346344861;	0.030768995279;	0.946684751657;	8.214668747761
688;	1.187558995970;	0.189167985907;	0.185421046596;	0.958894134784;	76.366600028062
689;	1.163304974503;	0.155619064958;	0.148461090314;	1.110259187546;	105.608485195579
690;	1.118278062989;	0.082761364458;	-0.184264108525;	0.824374299181;	48.071274083390
691;	0.899775094546;	0.104903932831;	0.192242490425;	0.967486372481;	Penetrable-detFmicro
692;	0.962547901574;	0.135033931219;	0.084040376264;	1.089138603768;	23.080117325569
693;	0.865394154217;	-0.017873472174;	-0.177918344474;	0.994800296202;	Penetrable-detFmicro
694;	0.882536971511;	0.084786224976;	-0.151834406674;	0.898260706912;	Penetrable-detFmicro
695;	1.024108710719;	0.121273462418;	0.062670697446;	0.839232756039;	Penetrable-detFmicro
696;	0.946321768587;	0.030720151095;	-0.179981611377;	0.992071909936;	12.159953623231
697;	0.844030379978;	0.163134115273;	-0.192015784351;	1.110511633551;	31.497285159402
698;	0.873922448770;	-0.049795927415;	0.078250991380;	0.949837133376;	Penetrable-detFmicro
699;	0.869086986286;	0.167922337700;	-0.041183166086;	1.137677903129;	35.936123542100
700;	0.870045095036;	0.125800993771;	-0.188732509262;	1.161034839699;	36.597491412826
701;	0.939421721171;	-0.142564866663;	0.197689419135;	1.082553877275;	11.632228607257
702;	1.153218758017;	0.110053050817;	-0.160722248753;	0.859524925992;	37.260366123757
703;	0.820641527210;	0.029127974931;	0.158384926940;	0.863710597904;	Penetrable-detFmicro
704;	1.052175274776;	0.022500291738;	-0.182587720242;	0.893841575094;	23.858252321965
705;	1.124822490787;	0.135912879970;	0.050390063185;	1.060088379076;	51.541231549392
706;	1.130872125659;	-0.078210941339;	0.054288896026;	1.131986537152;	84.131843468898
707;	0.959071677365;	0.065380456834;	0.145953815855;	0.992607322682;	19.018477569870
708;	1.137176431034;	-0.020117897637;	0.028455955498;	0.908214205617;	23.047821646667
709;	1.131733950635;	0.019764346887;	-0.022389981597;	0.872780299159;	28.629087884549
710;	1.118001196888;	-0.069910957516;	-0.098581505780;	1.110670882589;	68.795033041889
711;	0.955479177868;	-0.193380133016;	-0.040673987046;	1.181616869567;	54.953909313505
712;	0.987938078986;	0.038995185677;	-0.076278917495;	0.883126234391;	30.975273181054
713;	0.952396897919;	-0.125116500934;	0.046315641930;	1.138527815784;	26.054982728130
714;	1.102345584470;	-0.074750749428;	-0.078699253418;	0.887165807406;	27.861824898818
715;	0.935426873352;	-0.046446753565;	-0.014551243454;	0.953814719784;	20.141458575759
716;	0.981871583696;	0.094968158587;	-0.192174068587;	0.994155100540;	2.969246784045
717;	1.136912451743;	-0.137231466974;	-0.192496476624;	1.041009387489;	66.166708791680
718;	0.984401336426;	0.031197242788;	-0.082981550431;	1.173688731255;	43.735964973960
719;	1.145545917892;	0.032017877061;	0.034986088035;	1.101539871221;	74.257157100386
720;	1.036184094922;	-0.196476207608;	-0.062487973136;	1.080203255016;	35.722516805718
721;	1.130392810516;	-0.034620200551;	0.064006580549;	1.142833697414;	89.290780382028
722;	0.912566253822;	-0.193487518402;	0.178697937752;	1.072800979695;	10.977853634569
723;	0.909937502867;	-0.112632337961;	-0.116996050275;	1.031502592955;	30.907549859083
724;	1.136259003649;	0.020952844752;	0.084091054463;	1.152758291426;	99.902941871575
725;	1.167092314986;	0.065988417180;	0.188401499782;	1.189341434706;	155.210689635282
726;	0.814459041796;	-0.193368551103;	0.092695804908;	0.884053720097;	Penetrable-detFmicro
727;	1.096220726828;	-0.014488258692;	-0.173651827379;	1.088545998462;	52.319545297991
728;	0.997162690353;	0.109895851903;	0.072855565281;	0.890266676048;	38.682850730305
729;	1.133938035332;	-0.091137820811;	0.020835871919;	0.926784611115;	22.347531073867
730;	1.155693126177;	0.011192573024;	-0.170430408987;	0.866989877971;	43.275472118307
731;	1.012679580106;	-0.084325038482;	-0.153091857803;	0.938621247998;	25.564025346962
732;	0.855382238045;	0.089462597230;	0.084428295903;	0.844469209694;	Penetrable-detFmicro
733;	1.057760407144;	0.024019080766;	0.148246516650;	1.073021686814;	30.068931258462
734;	1.108261399017;	-0.024258735301;	-0.107616272821;	1.033234026747;	31.797615022025
735;	0.977876058357;	0.020659785604;	-0.035876967021;	0.952146933916;	7.439009626686
736;	0.910905825526;	-0.050485431454;	0.149135856867;	1.179559514966;	39.638277688869
737;	1.092451522388;	0.068654111183;	0.083456338979;	0.812632050920;	Penetrable-detFmicro
738;	1.083214794355;	-0.015700876319;	-0.055573913316;	0.904486647285;	15.804690762744
739;	1.026359865425;	0.160592965247;	-0.107085958804;	1.166246664159;	59.198216040621
740;	0.863979150070;	-0.074242212821;	0.151883536418;	0.871960479834;	Penetrable-detFmicro
741;	0.893858021072;	-0.103913886886;	-0.012523323043;	0.842801941399;	Penetrable-detFmicro
742;	1.148285882024;	0.110249664530;	-0.009312255040;	1.025996868394;	45.582271938630
743;	1.108597413064;	-0.132432367834;	0.094173521787;	1.141966824595;	81.808436926930
744;	1.142665991710;	-0.111435901483;	0.099596897939;	0.949359246324;	26.256809840094
745;	0.863400859216;	0.181844739046;	-0.019702820323;	1.061699430514;	35.970348139954
746;	1.142061555142;	0.065589671294;	-0.162507634391;	1.154387150751;	110.851274503939
747;	1.186451538930;	-0.161499907202;	0.040505814569;	1.156232423927;	141.427880523072
748;	1.144636396261;	0.053744178002;	0.199573758612;	1.144806345613;	111.808410404475
749;	1.087305296886;	-0.082673960493;	0.010295763234;	1.069466425005;	33.022757318388
750;	1.165808192234;	-0.091158101490;	-0.197184792496;	0.957319768526;	54.775150971298
751;	0.898269863103;	0.126470291599;	0.195760507559;	1.169816121329;	61.325448786055
752;	1.030559913944;	0.084264148038;	0.175354323797;	1.104805517832;	41.422090722077
753;	0.959855922567;	-0.085926914733;	0.024143096277;	1.189808351602;	46.381973384457
754;	0.840543730553;	0.085031300992;	0.128886202628;	0.932220989988;	Penetrable-detFmicro
755;	1.046743369054;	0.006638630582;	-0.079437148963;	1.094883406572;	28.043858740485
756;	0.875101999075;	0.060687547527;	-0.193101865976;	0.963664542316;	Penetrable-detFmicro
757;	0.803576408368;	-0.187038913811;	0.149928553868;	0.956150200911;	Penetrable-detFmicro
758;	1.124440646526;	0.013913917411;	-0.192124704808;	1.084310552092;	64.751772828170
759;	1.023229553680;	0.112045570342;	0.091754140691;	0.981382414833;	13.456452172985
760;	0.852192935924;	-0.113651290192;	-0.081147094887;	0.897400025536;	Penetrable-detFmicro
761;	0.965173357441;	-0.070660164630;	-0.154533327426;	0.802305831250;	Penetrable-detFmicro
762;	1.199098395075;	-0.003925044524;	-0.107196348510;	1.159786767127;	148.233543447620
763;	1.083714560070;	-0.081438635856;	0.039762525955;	1.022135531699;	17.184662029146
764;	0.821290921715;	-0.061559081418;	0.159423667956;	1.080979280018;	48.915450045650
765;	0.841435373160;	-0.190217509786;	-0.067785329770;	0.852234554644;	Penetrable-detFmicro
766;	1.199545574095;	-0.158063956631;	0.085716487840;	1.055757335130;	90.690155291614
767;	0.887542615770;	-0.197668877988;	0.111655005604;	1.172369722148;	40.648017566233
768;	0.995102172635;	-0.175349501484;	0.124787747353;	0.848988264100;	Penetrable-detFmicro
769;	1.123982732233;	-0.011649671271;	0.117780921473;	1.137353604542;	85.127612752786
770;	1.180734574753;	0.036142732212;	-0.093168957100;	1.022014999117;	59.661950121137
771;	1.168782043205;	-0.088269971026;	-0.152903413375;	0.823059456145;	73.020493362000
772;	0.867953442852;	0.067376191580;	0.031993573454;	0.931110277517;	Penetrable-detFmicro
773;	1.062422524580;	0.126551516166;	-0.082596219057;	1.024703069381;	13.409871543082
774;	0.852367777853;	-0.077270492355;	0.034940334416;	0.954072178283;	Penetrable-detFmicro
775;	1.107379498258;	-0.141339538974;	-0.064757769429;	0.995642777977;	28.742562006409
776;	1.023306608118;	0.066709287391;	-0.154314116357;	1.166186101751;	56.338456255698
777;	1.182066920199;	-0.120206448714;	0.180962606760;	0.941535758286;	45.611583598349
778;	0.941255201723;	0.045707157890;	0.124262661449;	0.991665453384;	17.789809442129
779;	1.151874974758;	0.131547166149;	0.184256617340;	0.919229273308;	53.865076237778
780;	1.094265885132;	0.125427086657;	-0.040436402230;	1.077657460154;	41.174135315435
781;	0.922867188656;	-0.010498413970;	-0.160681355020;	1.158496176770;	36.313396308993
782;	0.882974939728;	0.062485985472;	0.112975888527;	1.197600516559;	52.214354978162
783;	0.800276011589;	-0.091054266560;	-0.190116357055;	1.090383274466;	Penetrable-detFmicro
784;	0.979249362520;	0.047409472767;	0.065220540162;	1.133863554544;	27.447306782052
785;	0.975023524444;	-0.018925387879;	-0.042872153142;	0.859203858554;	Penetrable-detFmicro
786;	1.100667390372;	-0.079428004104;	-0.116053056125;	0.877020010257;	35.870127727781
787;	1.146731985181;	-0.169885206794;	0.197830386423;	1.067226177444;	73.148543790990
788;	1.045365769603;	0.194145395601;	-0.186363613091;	1.145875945253;	63.392831063959
789;	0.909940277336;	-0.001465375790;	0.037184778576;	0.847437408944;	Penetrable-detFmicro
790;	0.974350310976;	-0.024692514421;	-0.071248571395;	1.037579478427;	4.547047924549
791;	0.924099117290;	-0.090512460822;	0.185835017436;	0.940839307753;	23.722142253702
792;	0.957198064674;	0.190057827957;	-0.053054075811;	1.122873481675;	26.197630794955
793;	0.923131172017;	-0.195639627490;	0.158371817564;	1.042950468331;	6.648194413975
794;	0.990901681022;	-0.182720480665;	0.182247870732;	0.941921674364;	2.637152860288
795;	1.103327733404;	-0.190474588351;	-0.131453187879;	1.069389273007;	60.714625304815
796;	1.139237126659;	-0.178894141769;	0.084890889215;	1.060375427990;	59.745486620579
797;	1.056194276192;	0.052428282443;	0.118123458962;	0.899070818499;	24.469583187205
798;	0.963889674680;	0.137254128586;	-0.033624184460;	1.062619580482;	8.566238764969
799;	1.040877654369;	0.132546844114;	-0.145870132018;	0.877277709627;	18.798759127932
800;	1.161409903428;	0.133619007172;	-0.028024254330;	0.923488434766;	32.978492486709
801;	1.082777471022;	0.051667559455;	-0.197025429903;	1.059620540884;	35.944432585010
802;	1.195026479790;	-0.158118812012;	-0.131481237734;	1.089741498374;	112.395107661177
803;	1.056492112643;	0.170800087730;	0.136942117589;	0.934828136371;	36.866913822772
804;	0.801578054317;	0.187916722580;	-0.134708796187;	1.025122990695;	Penetrable-detFmicro
805;	0.877527441813;	-0.027426923605;	0.156560107354;	0.827014557693;	Penetrable-detFmicro
806;	1.028887575671;	-0.037118571154;	0.111399966287;	1.131152793873;	38.395423149411
807;	0.870591927231;	0.153564104295;	-0.105676046667;	1.177325200231;	41.736691887500
808;	0.858087230419;	0.030223809527;	0.125795188190;	1.097269036631;	37.470895843669
809;	0.915318009294;	-0.012281597716;	0.054451508246;	0.890296450242;	Penetrable-detFmicro
810;	0.942546674920;	-0.177423199974;	0.113549422899;	1.077859219623;	10.692483753678
811;	0.994466910153;	-0.111363878263;	0.181469638615;	0.923964684992;	9.457712530774
812;	0.854035796647;	0.065407377233;	-0.079646128068;	1.191073684480;	47.743959608886
813;	1.025036366419;	0.009895241291;	-0.046543940289;	1.088618485099;	18.589540808935
814;	0.819028897563;	0.068774012860;	-0.177782790300;	1.027659540570;	Penetrable-detFmicro
815;	1.106109937341;	0.082181040926;	0.158645388594;	0.805017547959;	Penetrable-detFmicro
816;	1.113078409129;	-0.154513507593;	0.117369242740;	1.113745111424;	71.178954992258
817;	1.096949328778;	-0.199132489601;	-0.000711118507;	0.929063058336;	23.483249743011
818;	0.891751774784;	0.136626083011;	-0.096111577832;	0.874656505092;	Penetrable-detFmicro
819;	0.990963807609;	-0.110471850708;	-0.009369584573;	0.955638256066;	9.214091204971
820;	0.912923775951;	-0.010925490581;	-0.078987268717;	1.086313550891;	15.070088921241
821;	0.953336838351;	0.117354019987;	-0.054785368201;	1.008762782250;	4.055099031996
822;	0.837058322955;	0.115612265382;	-0.063746862377;	1.105958006001;	39.865524648421
823;	0.890550704317;	-0.045533519318;	-0.160535591555;	0.826078063782;	Penetrable-detFmicro
824;	1.084906365414;	-0.194149042897;	-0.178982753743;	1.018198513252;	51.075334217498
825;	1.177079332499;	-0.184404188472;	0.096800770207;	0.960618206378;	46.046722503300
826;	0.900603428265;	0.133449457689;	-0.089385321651;	1.194530606395;	44.875138086460
827;	0.848110827696;	-0.034862472107;	0.153815831238;	0.984122851006;	Penetrable-detFmicro
828;	1.138140946053;	0.153640382674;	0.010925248792;	0.837238887583;	49.505913536402
829;	0.924949004783;	-0.131488007413;	0.195928201983;	0.861744220669;	Penetrable-detFmicro
830;	0.997052289629;	-0.064647295119;	0.031634244847;	1.073547653147;	9.446184707788
831;	0.961969306516;	0.163795266992;	-0.067668222771;	1.036248871394;	5.374472251572
832;	1.062854298805;	-0.026236543396;	-0.066593228090;	1.142795244326;	55.390813265873
833;	0.824068964879;	-0.041050968705;	-0.080765913204;	1.175184910232;	58.907078756633
834;	1.074917366600;	0.127840482773;	-0.007162893970;	0.988055577347;	12.507279311754
835;	1.057431177014;	0.040139615900;	-0.187897667855;	0.873194147509;	29.563167442490
836;	1.180964751524;	0.055621126487;	-0.097797117813;	1.080520991389;	86.717488645408
837;	1.099827182766;	-0.169965370114;	-0.082201802331;	0.971919985207;	29.708265634591
838;	0.849346226478;	0.081308833484;	-0.065201186937;	0.849344553235;	Penetrable-detFmicro
839;	1.179995553298;	-0.193686403951;	0.102279232446;	1.191851403709;	169.053721245568
840;	0.808772665393;	-0.089261815117;	-0.027972788573;	1.109012015651;	63.169759401197
841;	0.979057611199;	0.197975226614;	-0.089639581669;	1.196748530934;	62.652567703533
842;	0.880326034862;	-0.028498936945;	0.120947740979;	0.812072525139;	Penetrable-detFmicro
843;	1.044226972981;	-0.051795384889;	0.182124035639;	1.044899504039;	17.849575451961
844;	0.916744728191;	-0.199143734820;	0.119831323600;	0.861169102871;	Penetrable-detFmicro
845;	1.042345058501;	-0.079044014691;	0.119129993874;	1.160571766923;	58.678923512206
846;	0.939499879176;	0.189797951934;	0.165778812243;	0.802848757326;	Penetrable-detFmicro
847;	1.102173219159;	-0.149996478181;	-0.054237083774;	0.926235328318;	25.216142778980
848;	1.145130898582;	-0.017239694361;	0.121824912277;	0.946590356158;	28.582050776404
849;	1.169975709002;	0.177113475938;	-0.022774201976;	0.960837064710;	43.559736897266
850;	0.935462965967;	0.034236872782;	-0.058742010368;	0.971954986710;	13.076087183738
851;	1.018114580211;	0.083605027355;	-0.016610270652;	0.853206682716;	Penetrable-detFmicro
852;	0.810785491521;	0.003380213168;	-0.109222116138;	1.075622920636;	Penetrable-detFmicro
853;	1.082485616021;	-0.077219777038;	0.032778170743;	1.181386271295;	86.592526415549
854;	0.835419230438;	0.128020810542;	-0.015861841443;	0.891932438347;	Penetrable-detFmicro
855;	0.855753783023;	0.182939309159;	0.133543007796;	0.982936585794;	Penetrable-detFmicro
856;	0.860631043996;	-0.136707057854;	0.194173384759;	0.852601032618;	Penetrable-detFmicro
857;	0.821228793537;	-0.029605871988;	0.080864194110;	1.150964063836;	52.120569062990
858;	0.925453357041;	0.142674011036;	-0.140527173485;	1.079318543467;	10.239993414898
859;	0.810794645688;	-0.030727292326;	-0.025950125944;	1.009431843177;	Penetrable-detFmicro
860;	0.877305647824;	0.077135416674;	0.067040153830;	0.956780870246;	Penetrable-detFmicro
861;	1.007659126123;	0.126246340889;	0.075948524106;	1.069395061951;	20.084237692895
862;	0.878080221147;	0.007148151704;	0.104608660676;	1.020960151662;	30.036376916710
863;	1.140693572573;	-0.116767679692;	0.197397572124;	1.110978389076;	89.393335413544
864;	1.182546123341;	-0.140830425523;	0.090127810792;	0.948259121400;	43.391300602720
865;	0.964769406978;	0.002027945651;	0.145846864882;	1.137519362966;	29.892623120835
866;	1.114267999290;	-0.030870374296;	-0.051948290825;	1.171356976191;	97.291657792954
867;	1.030896785938;	0.091415174325;	0.083085837652;	1.016829128333;	11.607646499429
868;	0.899539128917;	-0.086597863091;	0.076379782355;	0.966250480097;	27.360196383874
869;	0.991193569200;	-0.185962410508;	-0.153873961768;	0.969019583340;	42.836493408434
870;	0.880129147742;	0.117027543917;	0.036769214037;	0.959233256365;	Penetrable-detFmicro
871;	1.165337962722;	-0.106257248270;	0.010468499733;	0.954793697541;	35.815033564980
872;	0.918144612730;	-0.064639538694;	0.139326100785;	1.196158569130;	45.843122322659
873;	1.099157455839;	-0.160284863085;	-0.075258272553;	1.133261185592;	77.046191945171
874;	1.184962593176;	-0.144625538888;	0.189849882840;	0.880054959959;	44.591191417358
875;	0.874205249344;	-0.064355556050;	0.180511207549;	1.177962989396;	42.825419931044
876;	1.144723870900;	-0.019055592641;	0.156676751352;	1.020307055131;	45.753196716018
877;	0.928371372169;	-0.158712945491;	0.176213240881;	1.045140972235;	5.688227768979
878;	0.871462028494;	-0.067333691038;	-0.176221565968;	1.158573382747;	50.918924268616
879;	0.804947571705;	-0.132870914131;	0.063247431745;	0.971626237294;	Penetrable-detFmicro
880;	0.939944330320;	-0.022154179513;	-0.078107072227;	1.073144928139;	10.400409447456
881;	0.882691685745;	0.185175618429;	-0.013476202448;	1.025172887694;	32.080682055221
882;	0.991092962653;	0.117473010813;	0.079066435971;	0.832346282856;	Penetrable-detFmicro
883;	1.081827349537;	-0.168551537781;	-0.109788168461;	1.015586555995;	33.691939087251
884;	0.885527136916;	0.115948286665;	0.092318215833;	1.060855497193;	34.282559540373
885;	0.860300901103;	-0.192312561241;	0.197428074431;	0.893639727331;	Penetrable-detFmicro
886;	1.049825233098;	-0.056222705570;	-0.091609602798;	0.838028725993;	Penetrable-detFmicro
887;	1.125296372783;	0.076472442138;	0.041176410207;	1.175652144123;	107.976925393293
888;	0.819773230850;	0.133857748624;	-0.019345542880;	0.884461576768;	Penetrable-detFmicro
889;	1.176434807084;	0.102262611066;	0.182922616195;	0.957921536151;	58.140630074869
890;	0.954822084783;	-0.083920889432;	-0.079245649753;	1.071658460534;	14.095379467884
891;	0.898961469088;	0.181635649681;	-0.023119578675;	1.188426801764;	48.648705307441
892;	0.927721088610;	0.023208764924;	0.035445067636;	0.959074549497;	21.330395944867
893;	1.133661210533;	0.016055318971;	0.048178583779;	1.031395570895;	38.244099282345
894;	1.120869428271;	0.187018295019;	0.181897495539;	1.198553279577;	141.542682311980
895;	0.998069412414;	-0.102420545887;	0.168888507325;	1.168558788133;	50.671132036766
896;	0.935969974964;	-0.173045406274;	0.095635958170;	1.100881059934;	16.079706482115
897;	1.010708998750;	0.184106136390;	0.051562556593;	0.837948450506;	Penetrable-detFmicro
898;	0.847683021444;	0.075276788799;	-0.160519182094;	1.092181410898;	33.330746752786
899;	0.998037705890;	-0.152885448838;	0.066241198847;	0.923391948846;	11.620291868568
900;	0.977983498823;	0.029344673254;	0.061819416497;	0.875179323665;	Penetrable-detFmicro
901;	0.818871885064;	-0.096389699026;	0.124334547310;	0.981291792109;	Penetrable-detFmicro
902;	0.862916311816;	0.098041498107;	-0.060738250192;	0.923396726035;	Penetrable-detFmicro
903;	1.105533420761;	-0.031795579252;	0.072253921899;	0.896202080230;	19.126414392783
904;	1.119943921193;	-0.175178516313;	0.070564261487;	1.147247231171;	94.309407820758
905;	0.874601303178;	0.081440703216;	-0.128325751354;	1.126342230867;	26.966903782048
906;	0.893626789477;	0.082423362975;	-0.001144107219;	0.863765317386;	Penetrable-detFmicro
907;	1.014070086816;	-0.157321749205;	0.165897933205;	1.048666735654;	10.613143391338
908;	1.025882360799;	-0.034801917338;	-0.088823366491;	0.878921864915;	Penetrable-detFmicro
909;	0.823862323941;	0.179442031722;	-0.077112344446;	0.869452314970;	Penetrable-detFmicro
910;	0.821283163487;	0.182266901655;	0.097739146787;	1.033322001649;	Penetrable-detFmicro
911;	0.876917646434;	0.029883619645;	0.193318553564;	0.835654590555;	Penetrable-detFmicro
912;	1.072506853783;	-0.116836482980;	-0.105086526069;	1.015940574755;	24.028023280362
913;	1.039844290353;	-0.093616094310;	-0.175096509186;	1.069118715773;	33.948100543496
914;	0.846841422616;	0.101419244530;	0.135570430271;	0.939151609025;	Penetrable-detFmicro
915;	0.854337027969;	-0.165800677634;	-0.045079699672;	1.112552997655;	47.754639419544
916;	1.126625801074;	0.152428373734;	0.001680050562;	0.835797611992;	47.895892297956
917;	1.045627379849;	0.155390566275;	0.138524243091;	0.840350427195;	Penetrable-detFmicro
918;	1.037657528793;	0.074944550564;	0.026700325966;	1.152238334438;	50.615678282420
919;	0.857763346312;	-0.144217124806;	0.031868510758;	1.117237485608;	35.392323723918
920;	0.951757147921;	-0.102235668192;	0.132964392989;	1.060453117383;	5.767909816058
921;	0.853681894969;	-0.077383356819;	0.131504988534;	0.915721891752;	Penetrable-detFmicro
922;	0.990161685827;	-0.009772540082;	-0.039126040489;	0.966383025119;	3.766984158219
923;	1.110987023214;	-0.001417327199;	0.198171572686;	0.908077049184;	29.650498145534
924;	1.069235559983;	0.144094047546;	0.035086038612;	1.146106456238;	65.773679185540
925;	1.011805027174;	0.120310074977;	0.092653935463;	1.159827377182;	53.105679432414
926;	0.805130465228;	-0.151564460429;	0.194733044484;	0.824745094202;	Penetrable-detFmicro
927;	0.976780440693;	-0.034411101539;	0.143640178693;	0.913381330963;	22.461175396193
928;	0.954067182716;	-0.118860821752;	-0.001624647974;	1.182120803873;	44.563054572422
929;	1.150837349494;	-0.104345612114;	0.103734854251;	0.953444667709;	29.711736624411
930;	1.160990376655;	-0.156154895188;	-0.086463968387;	1.078780285060;	82.476899453486
931;	1.157588854340;	0.156066294623;	-0.154066859509;	1.140281014329;	116.483182280689
932;	1.023549762850;	0.126078029557;	0.071418869596;	0.997149064538;	12.381797166938
933;	0.865355873643;	0.182868692459;	-0.043780600704;	0.993150988645;	Penetrable-detFmicro
934;	0.932046143822;	0.198659301856;	0.118921626020;	0.879929631895;	Penetrable-detFmicro
935;	0.969378717847;	-0.115654682061;	-0.053048668438;	1.003122096473;	10.858223683329
936;	1.066799551210;	-0.087440439221;	0.028077025826;	0.943520790924;	7.397398464817
937;	1.068046380467;	-0.043704349278;	0.029169244990;	0.807504580795;	Penetrable-detFmicro
938;	1.081415231015;	0.186634078682;	0.107580292431;	1.035654163288;	39.905857128578
939;	0.972841344821;	-0.141389555481;	-0.034612600716;	1.139229941813;	33.823118387613
940;	1.050158179219;	0.094314497338;	0.179904884117;	1.194873605880;	92.078477146465
